Vector,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,y
301,2.229780801,0,0.680272109,0.239355001,2.116402116,0,0,3.413958176,2.481733434,0.314940791,0.982615268,2.469135802,1.158982111,6.9664903,0.050390527,1.788863694,1.788863694,0.491307634,1.486520534,3.099017385,2.028218695,3.413958176,0.617283951,0.655076846,0,0,0,1
302,6.16446368,0.970873786,0,1.672710259,6.725932858,0,0,0.935781963,3.848403322,0.935781963,1.438764768,0.970873786,5.018130776,1.403672944,0.772020119,0,1.204819277,1.906655749,0.970873786,1.204819277,4.889460756,6.129371856,0,5.427535384,0,0,0,1
303,2.882909521,1.123595506,1.315789474,2.794204613,5.130100532,0,0,2.468953282,3.370786517,0.221762271,0.192193968,0.192193968,5.780603193,1.123595506,0.576581904,0,1.315789474,0.739207569,2.247191011,0,6.031933767,1.507983442,0,4.657007688,0,0,0,1
304,6.773399015,0,0,1.600985222,5.049261084,0,0,0,0,4.187192118,0,0,3.633004926,0,14.59359606,1.785714286,0.061576355,5.110837438,0,0,0.492610837,3.325123153,0,1.169950739,0,1.724137931,0,1
305,0.779404818,1.369863014,0,0.732168162,2.302786963,0,0,0.838450638,0.023618328,3.294756731,1.039206424,0,3.353802551,3.247520076,1.169107227,0.354274917,0.507794048,1.724137931,0.354274917,2.893245158,0.307038262,0.944733113,0,4.711856401,0,0.684931507,0,1
306,1.709205884,2.465288915,0,0.884388031,5.957017825,0,0,1.10892178,0.861476424,3.065573019,1.686294277,0,5.521697292,2.818127663,2.135361774,0.247445356,0.71942446,1.191403565,0,0.329927141,10.25981762,1.072263209,0,4.270723549,0,0.71942446,0,1
307,4.710144928,0,0,0,1.666666667,0,0,2.898550725,3.550724638,10.43478261,1.449275362,0.217391304,4.275362319,1.231884058,6.594202899,0,2.898550725,8.260869565,0,0.217391304,2.68115942,0.869565217,0,9.492753623,0,0,0,1
308,5.271493213,1.606334842,0,0,7.352941176,0,0,3.14479638,2.013574661,1.402714932,0,0,9.886877828,1.402714932,11.31221719,1.538461538,1.538461538,0,0.067873303,2.941176471,3.280542986,7.963800905,0,4.208144796,0,0,0,1
309,1.688448738,1.761506616,0,1.517980356,3.750304408,0,0,3.149606299,2.776199367,7.386963228,0,2.06185567,3.165841383,2.792434451,0.860459453,1.517980356,0,0.300349054,1.087750629,0,0.28411397,6.372270476,0,0.373406932,0,0,0,1
31,0.439958592,1.449275362,0,0,0,0,0,0,1.785714286,5.486542443,0,0,9.679089027,4.347826087,1.423395445,1.449275362,0,0,0,0,13.84575569,0.336438923,0,2.66563147,0,0,0,1
310,9.057239057,0,0,1.818181818,1.851851852,0,0,3.636363636,3.636363636,2.154882155,0,0,12.52525253,0.033670034,5.791245791,1.818181818,1.851851852,1.818181818,1.851851852,0,3.838383838,3.737373737,0,13.1986532,0,0,0,1
311,2.639296188,0,0,3.225806452,0,0,0,0,0,7.038123167,0,0,1.270772239,2.834799609,7.038123167,0,3.225806452,6.060606061,0,0,9.872922776,0,0,17.59530792,0,0,0,1
312,2.275017235,0.458715596,0,1.137508617,0.310229623,0,0,0.55151933,0,4.064803521,0.339396511,0.458715596,4.311396298,1.394707536,5.788301427,0.917431193,0,0.816672854,0.119319086,0.119319086,0.981068038,9.057644376,0,0.734475261,0,0.119319086,0,1
313,3.799019608,0,2.083333333,0,3.06372549,0,0,3.799019608,0,6.862745098,0,0,3.553921569,0,2.573529412,6.25,0,0.12254902,0,0,5.269607843,0.857843137,0,3.676470588,0,0,0,1
314,12.8125,0,0,3.125,1.875,0,0,1.5625,2.5,1.5625,2.5,3.125,0.3125,1.5625,12.1875,0,0,5,0,0,4.375,3.4375,0,0.625,0,1.5625,0,1
315,1.126814362,1.986249045,0,4.927425516,4.316271963,0,0,1.470588235,1.298701299,13.59816654,0,1.470588235,2.062643239,1.050420168,3.97249809,0,1.298701299,1.298701299,0,0,1.126814362,1.126814362,0,1.718869366,0,0,0,1
316,3.097165992,2.631578947,0,0,4.83805668,0,0,3.522267206,1.315789474,7.044534413,3.076923077,0.222672065,0.688259109,1.315789474,1.518218623,2.631578947,1.315789474,4.5951417,1.315789474,0,4.817813765,3.704453441,0,2.672064777,0,0,0,1
317,2.152610442,0.128514056,0,1.204819277,0.385542169,0,0,0.947791165,0,1.590361446,0,0,13.04417671,1.076305221,1.799196787,0.128514056,0,2.024096386,2.409638554,0,12.08032129,0.947791165,0,7.694779116,0,0,0,1
318,5.895014276,1.647265539,0,0.790687459,2.007467604,0,0,6.575884033,2.227103009,1.058642653,2.068965517,1.27388535,2.235888425,0.373380189,2.973863387,1.379310345,1.168460356,3.553700857,0.052712497,3.079288381,2.389633209,1.647265539,0,2.279815506,0,0.689655172,0,1
319,11.36745607,0,1.176470588,4.385026738,2.551566081,0,0,2.352941176,4.461420932,0.809778457,0,0,1.375095493,0.244461421,5.607333843,3.162719633,2.352941176,0.244461421,0.932009167,0,3.284950344,2.230710466,0,2.841864018,0,0,0,1
32,5.454545455,0.230880231,0,2.943722944,0.865800866,0,0,2.251082251,0,4.3001443,1.587301587,3.636363636,2.510822511,0.461760462,5.656565657,1.818181818,7.503607504,5.685425685,0.461760462,6.349206349,2.27994228,6.782106782,0,0.692640693,0,0,0,1
320,3.711886876,2.585064074,0,1.369863014,0.486080424,0,0,0.486080424,2.739726027,0.883782589,1.612903226,0.243040212,1.789659744,0.640742377,1.458241273,1.369863014,3.468846664,1.612903226,1.612903226,1.369863014,5.634114008,5.567830314,0.243040212,10.87052585,0,0,0,1
321,3.203568532,1.388888889,0,1.495336577,0.658961882,0,0,0.836374696,0,1.601784266,0.694444444,1.353406326,3.583738848,3.294809408,4.151459854,0,1.353406326,0.694444444,0,0.694444444,1.992092457,1.084752636,0,6.924168694,0,0.729927007,0,1
322,4.344422701,0,0,2.857142857,0.058708415,0,0,1.487279843,0.11741683,2.035225049,1.428571429,1.428571429,2.641878669,0.058708415,1.076320939,1.428571429,0,2.857142857,0,1.369863014,0.176125245,0.176125245,0,10.72407045,0,1.428571429,0,1
323,3.140096618,7.085346216,0,0,3.703703704,0,0,6.119162641,0,1.93236715,2.173913043,0,5.152979066,2.737520129,9.339774557,2.495974235,0,4.347826087,0,0.322061192,1.207729469,1.207729469,3.703703704,7.165861514,0,0,0,1
324,0.590445518,0,0,0,0.214707461,0,0,1.234567901,0,2.254428341,0,0,0.053676865,2.898550725,2.95222759,0,0.214707461,5.797101449,1.234567901,1.234567901,1.073537305,7.461084273,0,8.105206656,0,0,0,1
325,0.902948217,0,0,1.657425083,1.918007454,0,0,2.872466139,0.384813502,0.081810744,0.651455928,1.03626943,5.299518226,5.729782141,0.230282096,2.405841893,0.518134715,0.902948217,1.251401388,0.569645184,0.436323971,2.042238584,0,1.390782656,0,0,0,1
326,8.974358974,1.994301994,0,1.851851852,7.834757835,0,0,1.282051282,0,4.700854701,0,0,3.703703704,1.851851852,1.424501425,0,1.282051282,2.991452991,7.692307692,0.56980057,2.136752137,1.282051282,0,9.259259259,0,1.851851852,0,1
327,11.13445378,0,2.941176471,3.571428571,2.941176471,0,0,0,0,1.470588235,0,0,4.201680672,2.941176471,5.462184874,0,0,8.193277311,0,0,1.890756303,2.941176471,0,14.49579832,0,0,0,1
328,1.041666667,0,0,0,0,0,0,0,0,1.041666667,0,0,12.5,6.25,4.166666667,6.25,1.041666667,4.166666667,3.125,0,7.291666667,8.333333333,0,9.375,0,0,0,1
329,0.749222505,0.162567147,0,0.650268589,6.121006503,0,0,0.975402884,0,3.55527283,0,1.526717557,2.502120441,1.526717557,0.876448968,0.763358779,0.487701442,2.502120441,0.600791631,1.088493073,0.713881821,1.562058241,0,5.004240882,0,0,0,1
33,0.062034739,0,0.769230769,0.223325062,7.096774194,0,0,1.985111663,2.456575682,2.23325062,0,0,2.53101737,2.456575682,0.508684864,1.501240695,0,0.843672457,2.419354839,1.687344913,0.545905707,0.012406948,0,1.129032258,0,0.769230769,0,1
330,8.2346536,0,0,0.88471485,4.559684225,0,0,1.007213829,0.190553968,3.157751463,0,0.190553968,9.922417313,0.503606914,0.571661903,0.381107935,0,2.150537634,1.075268817,1.075268817,1.714985708,2.082482646,0,6.016060977,0,0,0,1
331,0.340909091,0,0,1.022727273,2.5,0,0,0.113636364,1.022727273,2.954545455,1.25,0.454545455,3.068181818,1.25,7.159090909,1.022727273,2.272727273,3.977272727,0,0,8.75,0.340909091,0,0.454545455,0,0,0,1
332,1.212121212,0,0,0,2.424242424,0,0,0,0,15.3030303,0,0,2.121212121,0,2.272727273,0,0,1.515151515,1.666666667,0,11.36363636,1.212121212,0,0.303030303,0,0,0,1
333,11.53250774,0,0,4.566563467,1.393188854,0,0,3.482972136,1.160990712,7.972136223,1.315789474,2.631578947,6.424148607,2.476780186,7.352941176,1.00619195,0,1.00619195,0.154798762,1.315789474,6.269349845,3.792569659,0,0.773993808,0,1.470588235,0,1
334,2.635969303,0,0,1.901901902,1.701701702,0,0,3.903903904,1.184517851,0.2335669,0.900900901,0.05005005,4.621287955,1.568234902,0.583917251,1.234567901,3.470136803,0.617283951,0.900900901,1.234567901,2.268935602,0.48381715,0,0.600600601,0,0,0,1
335,0.304878049,0,0,0.653310105,7.447735192,0,0,0.174216028,0,3.87630662,0,0,2.43902439,1.785714286,2.918118467,0,0,3.571428571,0,0,1.480836237,8.318815331,0,6.837979094,0,0,0,1
336,10.71428571,5.714285714,0,0,0.714285714,0,0,0,0,20.71428571,0,0,10,11.42857143,10.71428571,0,2.857142857,3.571428571,0,0,4.285714286,3.571428571,0,5.714285714,0,0,0,1
337,0.109749406,0,0,0.329248217,1.06091092,0,0,3.127858057,0,0.749954271,0,0,0.548747028,0,0.53045546,0,0,1.408450704,0,0,4.883848546,2.57911103,0,0.768245839,0,0,0,1
338,0.333333333,0,0,0,0,0,0,0,0,4.666666667,1.666666667,1.333333333,5.666666667,12.33333333,10.33333333,1,1.666666667,0,0,0,1.333333333,0,0,8.333333333,0,0,0,1
339,2.622159975,0,0,0.256769374,3.960473078,0,0,2.87892935,4.62962963,10.49642079,1.011515717,1.851851852,4.217242453,4.800809213,3.376906318,0,0,1.011515717,0,1.595082477,4.04606287,12.17709306,0,10.39526922,0,0,0,1
34,0.359589041,1.369863014,0,6.780821918,4.571917808,0,1.369863014,0.890410959,0,9.058219178,0,1.369863014,0.410958904,2.859589041,6.010273973,1.25,0.119863014,0.239726027,0.119863014,1.849315068,3.390410959,2.739726027,1.25,3.099315068,0,0,0,1
340,5.034965035,0,0,3.846153846,3.479020979,0,0,5.297202797,0,6.835664336,0.804195804,0.961538462,10.66433566,8.129370629,2.342657343,0,0,0.909090909,0,1.818181818,1.608391608,3.409090909,0,0.979020979,0,0,0,1
341,7.238095238,0,0,2,5.047619048,0,0,0.095238095,1.333333333,13.14285714,1.333333333,0,7.142857143,4.285714286,2.380952381,1.523809524,1.333333333,0.095238095,0,1.238095238,10.19047619,0.095238095,0,3.047619048,0,1.333333333,0,1
342,3.68627451,0.62745098,0,1.882352941,5.490196078,0,0,2.431372549,0,6.431372549,0,0,0.705882353,4.549019608,3.37254902,0,1.960784314,0,0.62745098,3.843137255,2.039215686,12.31372549,0,2.117647059,0,0,0,1
343,5.925925926,1.481481481,0,0.740740741,0.740740741,0,0,2.222222222,0.740740741,0.740740741,0,0.740740741,0.740740741,0,0,0.740740741,3.703703704,3.703703704,0.740740741,2.222222222,3.703703704,3.703703704,0.740740741,3.703703704,0,0,0,1
344,0.652315721,0,0,0,0.804522722,0,0,3.239834747,0,3.892150467,0,0,4.914111763,2.739726027,0.565340291,0,0,4.109589041,0,0,6.283974777,3.326810176,0,1.435094586,0,0,0,1
345,0,0,0,2.247191011,0.914927769,0,0,2.343499197,0,2.134831461,0,4.285714286,4.67094703,1.845906902,3.78812199,0,1.123595506,0.304975923,1.428571429,1.123595506,2.455858748,0.930979133,0,2.568218299,0,0,0,1
346,0.909090909,0,0,0.454545455,3.977272727,0,0,5,0,6.704545455,0,1.136363636,4.090909091,2.045454545,3.636363636,0,1.363636364,0.227272727,1.022727273,0,2.613636364,5.568181818,0,2.954545455,0,1.25,0,1
347,3.124183007,0.640522876,0.653594771,0.535947712,6.065359477,0,0.666666667,3.437908497,0.653594771,1.895424837,3.359477124,0.692810458,2.248366013,4.522875817,0.183006536,0.026143791,1.281045752,4.562091503,2,1.934640523,2.549019608,6.849673203,0,3.176470588,0,0,0,1
348,2.834799609,0,0,0,3.03030303,0,0,0,0,2.834799609,0,0,3.910068426,0,4.594330401,0,0,3.225806452,0,0,8.89540567,0,0,13.68523949,0,0,0,1
349,10.63829787,2.127659574,0,0,6.382978723,0,0,0,0,0.85106383,0,0,17.65957447,10,7.765957447,2.127659574,0,0,0,0,7.234042553,12.87234043,0,15.74468085,0,0,0,1
35,2.22734255,0,0,0,1.920122888,0,0,1.920122888,0.34562212,0.230414747,0,0,3.686635945,2.380952381,1.574500768,2.956989247,2.380952381,5.222734255,0,2.380952381,3.955453149,0,0,5.069124424,0,0,0,1
350,2.25537821,0.005783021,0,2.995604904,3.961369419,0,0,0.705528568,0.763358779,2.31320842,0,0,6.025907934,1.538283599,4.690030072,0.757575758,0.011566042,0.763358779,0.734443673,0.751792737,1.561415684,0.034698126,0,0.6592644,0,0.757575758,0,1
351,2.042253521,0,0,2.5,2.816901408,0,0,2.5,0,4.823943662,0,1.866197183,0.598591549,0.316901408,5.457746479,0,1.408450704,2.042253521,0,0,4.85915493,1.126760563,0,3.133802817,0,0,0,1
352,6.233062331,0,0,0,2.43902439,0,0,0,0,0.27100271,0,2.43902439,5.962059621,2.222222222,2.7100271,0,2.222222222,6.666666667,0,0,3.306233062,0.216802168,0,5.962059621,0,0,0,1
353,0.220374637,0,0.520885505,0,2.308925173,0,0,3.135330061,0.67114094,0.966643294,5.068616648,0.075127717,1.47751177,2.464189122,1.642792748,0,0.746268657,0.741260142,1.938295102,1.492537313,0.510868476,0.285485325,0.746268657,4.407492738,0,0,0,1
354,4.615384615,0,0,6.153846154,4.230769231,0,0,5,0,3.076923077,0,0,4.230769231,1.923076923,1.538461538,1.538461538,0,2.692307692,0.384615385,0,4.230769231,3.076923077,0,11.15384615,0,0,0,1
355,0.657894737,0,0,0,5.263157895,0,0,2.272727273,0,17.82296651,1.315789474,0,8.074162679,2.093301435,1.555023923,1.315789474,0.956937799,3.050239234,0,0,1.076555024,2.272727273,0,8.971291866,0,0,0,1
356,10.65975627,1.631881216,0,0,1.926040062,0,0,2.374282112,0,0.805434935,0.042022692,0.889480319,2.899565766,0.784423589,0.700378204,1.694915254,0,5.995237428,1.799971985,0.847457627,0.931503012,3.648970444,0.805434935,4.384367558,0,0,0,1
357,3.556457066,1.338742394,0,1.23056119,2.055442867,0,0,7.139959432,3.448275862,21.59567275,1.176470588,0,5.963488844,2.515212982,3.583502366,1.203515889,0,4.570655849,0,0.081135903,0.054090602,3.664638269,0,0.162271805,0,0,0,1
358,0.057099353,6.756756757,1.351351351,1.408450704,6.699657404,0,0,5.2912067,4.282451466,3.04529882,1.351351351,1.408450704,2.24590788,4.796345641,2.816901408,2.931100114,0.057099353,1.465550057,0.057099353,5.119908641,1.351351351,3.387894937,0,4.453749524,0,0,0,1
359,5.336743393,1.176470588,0,2.267689685,8.712702472,0,0,0.545609548,0,11.21909633,0,0,9.241261722,0.903665814,0.358056266,1.176470588,0.903665814,0.272804774,3.256606991,2.898550725,2.983802217,2.097186701,0,0.170502984,0,1.449275362,0,1
36,5.660377358,4,0,1.886792453,10.33962264,0,0,8,0.226415094,0,0,0,0.981132075,3.547169811,12.75471698,4,0,3.773584906,1.886792453,2.113207547,10.33962264,5.433962264,0,3.094339623,0,0,0,1
360,0.095556617,4.395604396,0.011944577,1.122790253,0.179168657,0,0,6.485905399,1.098901099,0.059722886,0,0,4.526994744,1.075011945,3.213091257,1.086956522,0,0.023889154,1.098901099,2.209746775,2.090301003,1.086956522,0,0.88389871,0,1.098901099,0,1
361,1.724137931,1.724137931,0,1.724137931,8.16091954,0,0,0,0,19.25287356,0,0,6.379310345,0,3.67816092,0,1.666666667,1.609195402,0,0,15.8045977,0.172413793,0,5.344827586,0,0,0,1
362,2.816901408,0.575717076,0,5.479592886,1.115451835,0,0,4.122545492,0,1.48555567,0.729927007,0.627120387,5.315102293,1.53695898,1.804256194,1.614063946,0.678523697,0.601418731,1.459854015,0,1.588362291,1.578081628,0,0.282718207,0,0,0,1
363,0.817116439,0,0,4.574776906,0.876249866,0,0,1.059025911,0.059133427,6.284270509,0,0.059133427,4.875819804,1.231050425,2.74701645,0,0.763358779,0.17740028,1.290183851,0.059133427,3.870551554,0.999892485,0,1.774002795,0,0.704225352,0,1
364,3.957528958,0,0,2.63030888,0.82046332,0,0,1.833976834,0.892857143,3.185328185,0,0,0.844594595,1.785714286,6.684362934,3.233590734,1.785714286,2.268339768,2.726833977,2.268339768,1.665057915,4.995173745,0,0.555019305,0,0,0,1
365,1.612454049,0,0,3.275036204,1.810181575,0,0,5.38598641,0.531914894,2.044112733,0,0.016709368,6.098919461,0.531914894,1.45371505,0.531914894,6.249303776,0,1.645872786,0.481786788,2.84337752,3.325164309,0,1.562325944,0,0,0,1
366,3.565564157,1.149425287,0,2.298850575,4.844006568,0,0.891391039,1.911799202,1.278442411,9.453436547,1.020408163,0,0.351864884,7.283603096,1.653764954,0.129017124,1.020408163,2.298850575,1.020408163,0.64508562,1.008679334,4.069903824,0,3.178512784,0,0,0,1
367,4.562799383,0,0,1.737436064,0.03247544,0,0,1.112283835,0.129901762,1.079808395,0,0,2.20021109,2.062190468,3.409921247,0.884955752,0.884955752,3.669724771,0.917431193,1.769911504,1.704960624,6.844199074,0,1.307136478,0,0,0,1
368,1.278816877,0.561113528,0.41322314,4.062635929,2.709873858,0,0,1.800782949,0.482818617,0.073945194,0.378425402,1.613745107,2.827316224,2.714223575,2.740321879,0,0.339277947,0.791648543,0.674206177,0.678555894,0.569812962,6.794258373,0,1.196172249,0,0,0,1
369,0.144906535,2.23880597,0,3.137226489,3.811041878,0,0,0.818721924,4.325460078,7.397478626,0.746268657,0.521663527,6.709172584,3.289378351,4.550065208,2.093899435,1.267932184,3.811041878,0,1.492537313,2.470656427,6.259962324,0,3.064773221,0,0,0,1
37,0.086956522,0.869565217,0,2.173913043,2.47826087,0,0.869565217,2.043478261,0.217391304,10.91304348,0.130434783,0.739130435,7.434782609,4.260869565,0.086956522,4.260869565,0.869565217,3.217391304,0,0,1.173913043,0.608695652,0,0.695652174,0,0,0,1
370,2.690080329,0,1.98019802,0.943396226,2.643377545,0,0,2.596674762,1.886792453,2.12030637,0.943396226,0,3.624135999,2.026900803,0.14010835,0,0.046702783,1.886792453,0.093405567,0.99009901,3.390622081,2.325798618,0,1.503829628,0,0,0,1
371,3.664772727,1.818181818,0,1.051136364,0.539772727,0,0,2.869318182,0,4.176136364,1.818181818,0,1.079545455,1.846590909,1.846590909,3.636363636,1.5625,1.818181818,0,7.272727273,1.278409091,0.795454545,0,1.789772727,0,0,0,1
372,6.969334926,0,0,1.075268817,3.185981681,0,0,1.354042214,1.075268817,3.584229391,0,0,10.39426523,0.318598168,1.712465153,2.150537634,0.159299084,1.075268817,2.469135802,0.915969733,1.672640382,0.119474313,0,8.880923935,0,1.075268817,0,1
373,3.70212766,0,0,0.75177305,1.24822695,0,0,3.04964539,0.709219858,3.872340426,0.709219858,0.624113475,2.85106383,1.163120567,2.765957447,0.666666667,0,0.539007092,0.042553191,0.709219858,2.326241135,6.822695035,0,4.269503546,0,0,0,1
374,15.66998893,0.738279808,0,1.162790698,7.290513104,0,0,0,0,5.832410484,0,0,1.458102621,0.738279808,0.110741971,0.42451089,0,0.313768918,0,1.162790698,0.627537837,6.976744186,0,0.756736803,0,2.325581395,0,1
375,2.397886608,1.808575493,0,0.453837296,4.375804376,0,0,2.851723904,1.347964506,0.731558626,0,0,4.33516223,1.049922103,3.617150986,2.255639098,1.205716995,2.851723904,0,1.503759398,2.126938969,2.716250085,0,4.497730814,0,0,0,1
376,7.221246708,0,0,4.499561018,0.131694469,0,0,2.897278314,0,4.521510097,0,0,0.24143986,0,1.404741001,0,1.492537313,4.499561018,2.985074627,4.47761194,1.29499561,1.229148376,0,8.801580334,0,0,0,1
377,2.618135377,1.851851852,0,0,0.255427842,0,0,1.979565773,8.492975734,3.448275862,0,0,4.342273308,6.896551724,3.256704981,0.127713921,3.448275862,6.896551724,0,1.724137931,1.59642401,3.831417625,0,14.24010217,0,0,0,1
378,1.306620209,0.029036005,0,0.116144019,0.842044135,0,0,0.087108014,0,2.584204413,1.219512195,0,1.045296167,1.132404181,5.720092915,1.19047619,2.351916376,2.4970964,4.907084785,1.306620209,8.18815331,2.351916376,0,8.768873403,0,0,0,1
379,1.188455008,1.007357102,0,2.150537634,1.414827391,0,0,3.11262026,3.316355405,2.150537634,0,0,8.30786644,2.037351443,3.429541596,0.984719864,1.075268817,2.150537634,4.052065648,0.067911715,6.564799095,0.045274477,0,4.052065648,0,0,0,1
38,3.448275862,3.448275862,0,0,0,0,0,0,0,0.574712644,3.448275862,0,1.293103448,3.448275862,19.25287356,0,0,3.448275862,0,0,18.82183908,13.2183908,0,6.32183908,0,0,0,1
380,6.627680312,1.754385965,0,2.923976608,9.649122807,0,0,0.097465887,2.777777778,0.633528265,0.877192982,0.877192982,6.091617934,3.216374269,3.313840156,0.877192982,0.925925926,1.510721248,0.877192982,0.877192982,0.584795322,0.974658869,0,2.290448343,0,0,0,1
381,7.086365074,0,0,2.056311294,8.07761257,0,0,3.226826953,0.453443003,2.077401666,0,0,1.36032901,0.917431193,1.117789729,0.453443003,0,3.448275862,0,0,2.731203206,4.597701149,0,2.499209111,0,2.752293578,0,1
382,5,0.8,0,7.322222222,2.866666667,0,0,4.316666667,1.705555556,1.072222222,0,0.105555556,1.055555556,2.083333333,2.444444444,0.694444444,1.388888889,1.388888889,2.672222222,0.044444444,0.755555556,2.761111111,0,6.277777778,0,0,0,1
383,2.730281302,1.351351351,2.040816327,0.661886376,1.323772752,0,0,5.377826806,0,14.31329288,0,0,4.826254826,0.027578599,0.027578599,0,0,2.013237728,0,2.013237728,2.675124104,10.12134584,0,2.50965251,0,4.081632653,0,1
384,1.245421245,0,0,7.032967033,8.278388278,0,0,0.732600733,0.952380952,1.465201465,0.146520147,0,0.21978022,6.73992674,5.421245421,0.952380952,1.904761905,0.805860806,0.659340659,0.952380952,5.934065934,0.879120879,0.952380952,1.172161172,0,0,0,1
385,4.074074074,0,0,3.703703704,2.592592593,0,0,4.814814815,1.851851852,7.037037037,3.703703704,0,1.851851852,1.851851852,2.222222222,3.703703704,4.444444444,6.666666667,0,0,17.40740741,8.518518519,0,1.851851852,0,0,0,1
386,4.654148612,0,0,4.47761194,3.707270101,0,0,3.225806452,0,4.606002247,0,1.075268817,2.920879474,3.225806452,1.364147007,0,1.075268817,2.808537955,1.075268817,0,1.604878832,8.409565078,0,2.632001284,0,0,0,1
387,0.804549868,1.123595506,0,1.914273824,4.383409627,0,0,3.925648495,2.802052989,8.8639201,1.234567901,0,2.385906506,1.900402275,5.174087946,0,0.110972396,2.469135802,0,2.247191011,5.285060341,1.456512692,0,0.554861978,0,0,0,1
388,1.412429379,0,0,3.703703704,2.63653484,0,0,3.232893911,0,24.95291902,3.389830508,0,9.416195857,0,2.008788449,0,1.851851852,5.084745763,2.008788449,0.156936598,7.407407407,7.21908349,0,13.27683616,0,0,0,1
389,2.30599047,1.038121171,0,0.229748128,5.505445882,0,0,0.731790334,4.305650102,0.578624915,0,2.654867257,4.084411164,8.466643975,1.19128659,0.536078965,0,2.654867257,0.076582709,0,3.846153846,10.10891763,0,0.961538462,0,0.076582709,0,1
39,1.325347266,0.369567988,0,0.751879699,2.542372881,0,0,2.255639098,3.56824264,2.363960749,0,0.656301771,0.108321652,9.271059003,2.924684593,1.88607111,0.943035555,1.134191411,1.694915254,0,0.465145916,3.058493692,1.694915254,2.338473302,0,0,0,1
390,0.527356625,0,0,1.318391562,0,0,0,2.175346078,2.966381015,13.8431114,0,0,0.527356625,5.405405405,8.701384311,8.108108108,0,3.757415953,0,0,9.756097561,8.899143045,0,0.263678312,0,2.702702703,0,1
391,2.777777778,1.01010101,0,0.126262626,2.272727273,0,0,0.378787879,0,7.070707071,1.136363636,0,6.313131313,2.777777778,3.661616162,1.388888889,0.126262626,1.767676768,0,0,7.828282828,8.585858586,0,0.252525253,0,0,0,1
392,0.442897817,0.97279342,0,1.834862385,3.369186966,0,0,4.2549826,0,8.067067384,0.97279342,2.586206897,8.865865233,0.695982284,4.057260361,0.917431193,0.166086681,0.97279342,0,0.806706738,3.116102499,1.028155647,0,2.665295792,0,0,0,1
393,0.830928015,0.970873786,0,0,0.909647512,0,0,0.830928015,1.941747573,1.381964489,0,0.970873786,3.481151054,1.933000962,5.414152016,3.603603604,0.069972886,0,2.912621359,0,4.093413802,0.551036473,0,11.63299222,0,0,0,1
394,2.738336714,0,0,0.253549696,1.77484787,0,0,4.462474645,1.470588235,1.419878296,0,0,3.651115619,0.709939148,9.178498986,0,2.941176471,2.434077079,0,0,3.651115619,6.592292089,0,2.738336714,0,1.724137931,0,1
395,4.5,4,0,0,8,0,0,0,0,9.166666667,0,0,4.5,3.833333333,16.66666667,0,0,4.166666667,0,4.166666667,16,3.666666667,0,7.666666667,0,0,0,1
396,1.890931094,1.588382119,0,3.812117086,2.011950685,0,0,1.005975342,0.91521065,0.91521065,0.060509795,2.564102564,0.521896982,0.763936162,1.588382119,0.884955752,0.060509795,1.679146812,0.060509795,1.951440889,2.866651539,5.256788443,0,2.473337872,0,0,0,1
397,2.612448887,0,0,3.430258973,4.202635166,0,0,4.020899591,0,13.26669696,0,0,0.613357565,1.203998183,7.26942299,1.408450704,0,0,0,0,11.76737846,1.612903226,0,0.408905043,0,1.612903226,0,1
398,3.591051805,0.058869702,0,1.80533752,6.514913658,0,0,4.552590267,1.864207221,10.79277865,0.058869702,0.961538462,2.825745683,0.843799058,0.058869702,0.961538462,0,1.746467818,0.058869702,2.590266876,2.15855573,1.197017268,0,2.413657771,0,0,0,1
399,12.63115416,3.389830508,0,0,0.686037127,0,0,0,0.686037127,8.878127522,0,0,4.479418886,3.066989508,3.026634383,0,0,3.389830508,0,0,8.434221146,4.398708636,0,6.09362389,0,1.694915254,0,1
4,5.890538033,2.040816327,0,1.80890538,1.391465677,0,0,2.040816327,0.463821892,17.30055659,0,0,5.426716141,0.695732839,1.345083488,2.040816327,0,7.050092764,0,0.231910946,1.159554731,3.849721707,0,3.849721707,0,0,0,1
40,9.543798511,2.542372881,0,0,6.153968003,0,0.087121812,3.152225566,0.760335815,8.213210835,0,1.108823064,5.908442896,0.586092191,0.261365436,4.063044511,0.261365436,1.021701251,3.389830508,2.89086013,0.498970379,2.431490575,0.174243624,2.803738318,0,0.934579439,0,1
400,4.655095683,0.934579439,0,0.970182466,0.231419671,0,0,0.195816644,0.053404539,2.6435247,0,0.970182466,4.939919893,2.064975523,0.142412105,0.017801513,0.952380952,1.869158879,1.904761905,0.8811749,2.963951936,0.053404539,0.934579439,2.607921673,0,0.934579439,0,1
401,1.891891892,0.024570025,0,0.024570025,9.14004914,0,0,0.85995086,0.909090909,13.95577396,0,0,0.810810811,4.594594595,5.823095823,2.235872236,4.545454545,0.85995086,7.73955774,3.660933661,1.793611794,2.334152334,0,8.525798526,0,0,0,1
402,2.718918919,0.675675676,0,0,1.156756757,0,0,0.924324324,0.72972973,4.72972973,0.675675676,1.118918919,6.540540541,1.156756757,4.389189189,3.92972973,0.551351351,0.124324324,2.524324324,0.551351351,0.124324324,5.497297297,0,1.189189189,0,0,0,1
